TEXT_ID	CONTENT	Comment
24528	就跟天上掉下来的一样	
24529	我的海豹小宇宙燃烧起来了！	
24530	我通过#1获得了#3★装备~	
24531	我通过#1获得了#3★装备~	
24532	玄学救非！氪金改命！	
24533	上辈子我可能拯救了银河系	
24534	我的海豹小宇宙燃烧起来了！	
24535	我通过#1获得了#3★装备~	
24536	我通过#1获得了#3★装备~	
24537	玄学救非！氪金改命！	
24538	上辈子我可能拯救了银河系	
24539	我的海豹小宇宙燃烧起来了！	
24540	我通过#1获得了#3★装备~	
24541	我通过#1获得了全新角色~	
24542	天下大势，非久必欧！	
24543	大伟哥保佑！	
24544	震惊！血统鉴定结果竟是欧洲人！	
24545	我通过#1获得了全新角色~	
24546	我通过#1获得了全新角色~	
24547	天下大势，非久必欧！	
24548	大伟哥保佑！	
24549	震惊！血统鉴定结果竟是欧洲人！	
24550	我通过#1获得了全新角色~	
24551	我通过#1获得了全新角色~	
24552	天下大势，非久必欧！	
24553	大伟哥保佑！	
24554	震惊！血统鉴定结果竟是欧洲人！	
24555	我通过#1获得了全新角色~	
24556	我通过#1获得了全新角色~	
24557	天下大势，非久必欧！	
24558	大伟哥保佑！	
24559	震惊！血统鉴定结果竟是欧洲人！	
24560	我通过#1获得了全新角色~	
24561	我通过#1获得了全新角色~	
24562	天下大势，非久必欧！	
24563	大伟哥保佑！	
24564	震惊！血统鉴定结果竟是欧洲人！	
24565	我通过#1获得了全新角色~	
24566	我通过#1获得了全新角色~	
24567	天下大势，非久必欧！	
24568	大伟哥保佑！	
24569	震惊！血统鉴定结果竟是欧洲人！	
24570	我通过#1获得了全新角色~	
24571	我通过#1获得了全新角色~	
24572	天下大势，非久必欧！	
24573	大伟哥保佑！	
24574	震惊！血统鉴定结果竟是欧洲人！	
24575	我通过#1获得了全新角色~	
24576	我通过#1获得了全新角色~	
24577	天下大势，非久必欧！	
24578	大伟哥保佑！	
24579	震惊！血统鉴定结果竟是欧洲人！	
24580	我通过#1获得了全新角色~	
24581	我通过#1获得了神格觉醒装备~	
24582	非是不可能非的，这辈子都不会非的	
24583	如果幸福有颜色，那一定是粉色	
24584	粉光！这可是粉光！粉光你们见过吗！	
24585	我通过#1获得了神格觉醒装备~	
24586	我通过#1获得了神格觉醒装备~	
24587	非是不可能非的，这辈子都不会非的	
24588	如果幸福有颜色，那一定是粉色	
24589	粉光！这可是粉光！粉光你们见过吗！	
24590	我通过#1获得了神格觉醒装备~	
24591	我通过#1获得了神格觉醒装备~	
24592	非是不可能非的，这辈子都不会非的	
24593	如果幸福有颜色，那一定是粉色	
24594	粉光！这可是粉光！粉光你们见过吗！	
24595	我通过#1获得了神格觉醒装备~	
24596	我通过#1获得了神格觉醒装备~	
24597	非是不可能非的，这辈子都不会非的	
24598	如果幸福有颜色，那一定是粉色	
24599	粉光！这可是粉光！粉光你们见过吗！	
24600	我通过#1获得了神格觉醒装备~	
24601	我通过#1获得了神格觉醒装备~	
24602	非是不可能非的，这辈子都不会非的	
24603	如果幸福有颜色，那一定是粉色	
24604	粉光！这可是粉光！粉光你们见过吗！	
24605	我通过#1获得了神格觉醒装备~	
24606	我通过#1获得了神格觉醒装备~	
24607	非是不可能非的，这辈子都不会非的	
24608	如果幸福有颜色，那一定是粉色	
24609	粉光！这可是粉光！粉光你们见过吗！	
24610	我通过#1获得了神格觉醒装备~	
24611	我通过#1获得了神格觉醒装备~	
24612	非是不可能非的，这辈子都不会非的	
24613	如果幸福有颜色，那一定是粉色	
24614	粉光！这可是粉光！粉光你们见过吗！	
24615	我通过#1获得了神格觉醒装备~	
24616	我通过#1获得了神格觉醒装备~	
24617	非是不可能非的，这辈子都不会非的	
24618	如果幸福有颜色，那一定是粉色	
24619	粉光！这可是粉光！粉光你们见过吗！	
24620	我通过#1获得了神格觉醒装备~	
24621	我通过#1获得了全新形象~	
24622	此时一名欧皇玩家路过~	
24623	我，海豹，晒脸	
24624	欧洲人的自我修养！	
24625	我通过#1获得了全新形象~	
24626	我通过#1获得了全新形象~	
24627	此时一名欧皇玩家路过~	
24628	我，海豹，晒脸	
24629	欧洲人的自我修养！	
24630	我通过#1获得了全新形象~	
24631	我通过#1获得了全新形象~	
24632	此时一名欧皇玩家路过~	
24633	我，海豹，晒脸	
24634	欧洲人的自我修养！	
24635	我通过#1获得了全新形象~	
24636	我通过#1获得了全新形象~	
24637	此时一名欧皇玩家路过~	
24638	我，海豹，晒脸	
24639	欧洲人的自我修养！	
24640	我通过#1获得了全新形象~	
24641	我通过#1获得了全新形象~	
24642	此时一名欧皇玩家路过~	
24643	我，海豹，晒脸	
24644	欧洲人的自我修养！	
24645	我通过#1获得了全新形象~	
24646	我通过#1获得了全新形象~	
24647	此时一名欧皇玩家路过~	
24648	我，海豹，晒脸	
24649	欧洲人的自我修养！	
24650	我通过#1获得了全新形象~	
24651	我通过#1获得了全新形象~	
24652	此时一名欧皇玩家路过~	
24653	我，海豹，晒脸	
24654	欧洲人的自我修养！	
24655	我通过#1获得了全新形象~	
24656	我通过#1获得了全新形象~	
24657	此时一名欧皇玩家路过~	
24658	我，海豹，晒脸	
24659	欧洲人的自我修养！	
24660	我通过#1获得了全新形象~	
24661	哇，是碎片大礼包！	
24662	萌新抽到了30片使魔碎片，请问…	
24663	我，海豹，直接出	
24664	这可是30片哦30片！	
24665	此时一名抽到30片的欧皇玩家路过~	
24666	哇，是碎片大礼包！	
24667	萌新抽到了30片使魔碎片，请问…	
24668	我，海豹，直接出	
24669	这可是30片哦30片！	
24670	此时一名抽到30片的欧皇玩家路过~	
24671	哇，是碎片大礼包！	
24672	萌新抽到了30片使魔碎片，请问…	
24673	我，海豹，直接出	
24674	这可是30片哦30片！	
24675	此时一名抽到30片的欧皇玩家路过~	
24676	哇，是碎片大礼包！	
24677	萌新抽到了30片使魔碎片，请问…	
24678	我，海豹，直接出	
24679	这可是30片哦30片！	
24680	此时一名抽到30片的欧皇玩家路过~	
24681	哇，是碎片大礼包！	
24682	萌新抽到了30片使魔碎片，请问…	
24683	我，海豹，直接出	
24684	这可是30片哦30片！	
24685	此时一名抽到30片的欧皇玩家路过~	
24686	哇，是碎片大礼包！	
24687	萌新抽到了30片使魔碎片，请问…	
24688	我，海豹，直接出	
24689	这可是30片哦30片！	
24690	此时一名抽到30片的欧皇玩家路过~	
24691	哇，是碎片大礼包！	
24692	萌新抽到了30片使魔碎片，请问…	
24693	我，海豹，直接出	
24694	这可是30片哦30片！	
24695	此时一名抽到30片的欧皇玩家路过~	
24696	哇，是碎片大礼包！	
24697	萌新抽到了30片使魔碎片，请问…	
24698	我，海豹，直接出	
24699	这可是30片哦30片！	
24700	此时一名抽到30片的欧皇玩家路过~	
24701	哇，是碎片大礼包！	
24702	萌新抽到了30片使魔碎片，请问…	
24703	我，海豹，直接出	
24704	这可是30片哦30片！	
24705	此时一名抽到30片的欧皇玩家路过~	
24706	哇，是碎片大礼包！	
24707	萌新抽到了30片使魔碎片，请问…	
24708	我，海豹，直接出	
24709	这可是30片哦30片！	
24710	此时一名抽到30片的欧皇玩家路过~	
25000	被选中之人	
25001	困惑	
25002	无作为者	
25003	亡魂	
25004	易怒者	
25005	占卜者	
25006	伪善者	
25007	诅咒	
25008	伪者	
25009	巨人	
25010	主教	
25011	托勒密	
25012	莬丝	
25013	灯心草	
25014	魂灵	
25015	背信者	
25016	外界	
25017	维吉尔	
25018	祈祷	
25019	君主之谷	
25020	黄昏的祈祷	
25021	梦	
25022	歌者	
25023	爱	
25024	苏醒	
25025	每年春暖之时	
25026	便有赏樱之人	
25027	无分贵贱，麇集于此	
25028	遥望山间，樱花绽放	
25029	我心也非与列位仿，花下观望	
25030	赏樱人，无分贵贱，集于此，心花开放	
25031	纵便此处，亦属荣花	
25032	夤夜观樱，直至天明	
25033	梦中之翁	
25034	虽常年无心，亦不忘，开放翩妍	
25035	九重都中，八重樱嫣	
25036	心厌苦世，隐于华顶巅	
25037	每年春暖之时	
25038	便有赏樱之人	
25039	无分贵贱，麇集于此	
25040	遥望山间，樱花绽放	
25041	我心也非与列位仿，花下观望	
25042	赏樱人，无分贵贱，集于此，心花开放	
25043	纵便此处，亦属荣花	
25044	夤夜观樱，直至天明	
25045	梦中之翁	
25046	虽常年无心，亦不忘，开放翩妍	
25047	九重都中，八重樱嫣	
25048	心厌苦世，隐于华顶巅	
25049	奉遗	
25050	教长	
25051	国度	
25052	力量	
25053	美德	
25054	统御	
25055	王座	
25056	普智	
25057	炽爱	
25058	约言	
25059	月光	
25060	纯白	
25061	往昔的誓约，能守护如今的命运吗？	
25062	1-降生	
25063	2-受洗	
25064	3-启蒙	
25065	4-成长	
25066	5-恶变	
25067	6-污染	
25068	7-反转	
25069	8-抹消	
25070	9-纯真	
25071	10-释言	
25072	11-诡谈	
25073	12-梦魇	
25074	13-原罪	
25075	杂乱无章的时间乱流中，纯真的你露出恶魔的微笑	
25076	困惑	
25077	无作为者	
25078	亡魂	
25079	易怒者	
25080	占卜者	
25081	伪善者	
25082	诅咒	
25083	伪者	
25084	巨人	
25085	主教	
25086	托勒密	
25087	莬丝	
25088	灯心草	
25089	魂灵	
25090	背信者	
25091	外界	
25092	维吉尔	
25093	祈祷	
25094	君主之谷	
25095	黄昏的祈祷	
25096	梦	
25097	歌者	
25098	爱	
25099	苏醒	
25100	月出皎兮	
25101	佼人僚兮	
25102	舒窈纠兮	
25103	劳心悄兮	
25104	月出皓兮	
25105	佼人懰兮	
25106	舒忧受兮	
25107	劳心慅兮	
25108	月出照兮	
25109	佼人燎兮	
25110	舒夭绍兮	
25111	劳心惨兮	
25112	月出皎兮	
25113	佼人僚兮	
25114	舒窈纠兮	
25115	劳心悄兮	
25116	月出皓兮	
25117	佼人懰兮	
25118	舒忧受兮	
25119	劳心慅兮	
25120	月出照兮	
25121	佼人燎兮	
25122	舒夭绍兮	
25123	劳心惨兮	
25124	笛音	
25125	游弋	
25126	迷雾	
25127	失心	
25128	虚妄	
25129	黄衣	
25130	湮远	
25131	星群	
25132	蠕行	
25133	败者	
25134	暝音	
25135	永夜	
25136	溺世	
25137	冥域	
25138	神造	
25139	混沌	
25140	惊怖	
25141	心潭	
25142	虚骸	
25143	那一夜，少女做了悲哀的梦	
25144	那一夜，少女做了悲哀的梦	
25145	那一夜，少女做了悲哀的梦	
25146	那一夜，少女做了悲哀的梦	
25147	那一夜，少女做了悲哀的梦	
25148	那一夜，少女做了悲哀的梦	
25149	黑暗的星辰穿行于宇宙的漆黑巨口	
25150	黑暗的星辰穿行于宇宙的漆黑巨口	
25151	黑暗的星辰穿行于宇宙的漆黑巨口	
25152	黑暗的星辰穿行于宇宙的漆黑巨口	
25153	黑暗的星辰穿行于宇宙的漆黑巨口	
25154	黑暗的星辰穿行于宇宙的漆黑巨口	
25155	在仙境的虚空里回荡末世的灵音	
25156	在仙境的虚空里回荡末世的灵音	
25157	在仙境的虚空里回荡末世的灵音	
25158	在仙境的虚空里回荡末世的灵音	
25159	在仙境的虚空里回荡末世的灵音	
25160	在仙境的虚空里回荡末世的灵音	
25161	隐匿无形的业火，碎灭暗淡虚无的身魂	
25162	月色	
25163	倒影	
25164	栅栏	
25165	暗门	
25166	灯火	
25167	暗道	
25168	铁窗	
25169	蜘蛛	
25170	烛光	
25171	空洞	
25172	无影	
25173	徒壁	
25174	漆黑的房间	
25175	定位	
25176	远望	
25177	空降	
25178	潜入	
25179	探索	
25180	唤醒	
25181	钟声	
25182	喧闹	
25183	侵蚀	
25184	深入	
25185	中陷	
25186	对决	
25187	谜题I	
25188	谜题II	
25189	沉重的真相，不应被唤醒。	
25190	捣乱	
25191	凝滞	
25192	浓雾	
25193	争执	
25194	希望	
25195	闪光	
25196	破晓	
25197	团结	
25198	梯形舞台	
25199	圆形舞台	
25200	渐入佳境的活动准备中，悄然扭曲的时针泛开波纹	
25201	为的是夺回我们的舞台，这里是梦想碰撞的战场	
25202	爆发	
25203	恶化	
25204	灭绝	
25205	妥协	
25206	阴谋	
25207	终焉	
25208	回荡	
25209	徘徊	
25210	孤独	
25211	寂寞	
25212	痛苦	
25213	恸哭	
25214	凄凉	
25215	哀嚎	
25216	试探	
25217	希望	
25218	破灭	
25219	命定	
25220	揭示一切的噩梦，真实却又残酷	
25221	寻觅而来的，是被恶意浸染的正义。	
25222	哀嚎悲鸣恸哭，眼前是想要当作噩梦的现实	
25223	掩盖的痕迹下，黑色的浊液悄然流淌	
25224	起始	
25225	起始	
25226	梦寐	
25227	梦醒	
25228	梦醒	
25229	绮路	
25230	实战	
25231	实战	
25232	等待	
25233	进攻	
25234	战果	
25235	思忆	
25236	思忆	
25237	尾声	
25238	尾声	
25239	尾声	
25240	抉择	
25241	抉择	
25242	特训	
25243	特训	
25244	登山	
25245	登山	
25246	捷径	
25247	努力	
25248	回头	
25249	试炼	
25250	破碎	
25251	破碎	
25252	雪崩	
25253	强敌	
25254	强敌	
25255	强敌	
25256	宿敌	
25257	宿敌	
25258	转移	
25259	转移	
25260	遗址	
25261	遗址	
25262	遗址	
25263	民居	
25264	广场	
25265	荒芜	
25266	离开	
25267	离开	
25268	命运	
25269	远在起始之前，为了掌控命运	
25270	远在起始之前，为了掌控命运	
25271	沉眠即是幸福，绝非回避现实	
25272	从睡梦中醒来，意识依旧朦胧	
25273	从睡梦中醒来，意识依旧朦胧	
25274	期望突破现状，前往命运之地	
25275	超越日常训练，伸手触碰现实	
25276	超越日常训练，伸手触碰现实	
25277	等待即是战略，敌人自投罗网	
25278	前进即是勇气，自身陷阵杀敌	
25279	初次杀敌战果，是自满或疲惫	
25280	追忆初衷往昔，找寻当下真实	
25281	追忆初衷往昔，找寻当下真实	
25282	待到任务终点，是质变或回归	
25283	待到任务终点，是质变或回归	
25284	待到任务终点，是质变或回归	
25285	真正强大为何，英勇亦或守护	
25286	真正强大为何，英勇亦或守护	
25287	强身即是强大，征服极寒环境	
25288	强身即是强大，征服极寒环境	
25289	无视温暖诱惑，亦是强大一环	
25290	无视温暖诱惑，亦是强大一环	
25291	寻觅温暖捷径，升华亦或迷失	
25292	真正的努力者，无畏踏足深渊	
25293	前方遇到死路，回头亦是选择	
25294	歧路汇聚之地，是无尽的挑战	
25295	既然遇到死路，亲手开辟道路	
25296	既然遇到死路，亲手开辟道路	
25297	天灾亦或人祸，前路困难重重	
25298	未知敌人乱入，绝境还是机遇	
25299	未知敌人乱入，绝境还是机遇	
25300	未知敌人乱入，绝境还是机遇	
25301	跨越过往宿敌，迈向新生境地	
25302	跨越过往宿敌，迈向新生境地	
25303	直面真相之地，思索守护之意	
25304	直面真相之地，思索守护之意	
25305	惨烈的战斗下，要思考的为何	
25306	惨烈的战斗下，要思考的为何	
25307	惨烈的战斗下，要思考的为何	
25308	在未知下消亡，是真的幸福吗	
25309	与欢声相违背，那湮灭的悲鸣	
25310	空地别无他物，只因化作灰尘	
25311	留下荒芜往处，现状是否辉煌	
25312	留下荒芜往处，现状是否辉煌	
25313	残阳如此绮丽，紧握自身命运	
25314	出世	
25315	名流	
25316	平庸	
25317	沉醉	
25318	渴望	
25319	改造	
25320	期待	
25321	舞台	
25322	挣扎	
25323	跌落	
25324	失控	
25325	暴走	
25326	子夜	
25327	逃跑	
25328	螺旋	
25329	钟声	
25330	用崩坏收集器击杀 20只【文学娘】	
25331	用崩坏收集器击杀 40只【文学娘】	
25332	用崩坏收集器击杀 25只【文学娘】	
25333	用崩坏收集器击杀 50只【文学娘】	
25334	用崩坏收集器击杀 40只【文学娘】	
25335	指定时间内，击杀BOSS	
25336	用崩坏收集器击杀 35只【武士机娘】	
25337	用崩坏收集器击杀 35只【武士机娘】	
25338	用崩坏收集器击杀 35只【武士机娘】	
25339	用崩坏收集器击杀 25只【惑星机娘】	
25340	用崩坏收集器击杀 15只【惑星机娘】	
25341	指定时间内，击杀BOSS	
25342	用崩坏收集器击杀 50只【虎纹企鹅娘】	
25343	用崩坏收集器击杀 50只【改装巨锤机娘】	
25344	用崩坏收集器击杀 40只【锁链娘】	
25345	指定时间内，击杀BOSS	
25346	速攻之阵	
25347	防御之阵	
25348	强攻之阵	
25349	新生之阵	
25350	元素之阵	
25351	传送之阵	
25352	扰敌之阵	
25353	牵扯之阵	
25354	绝命之阵	
25355	双色之阵	
25356	铁壁之阵	
25357	根性之阵	
25358	召唤之阵	
25359	抉择之阵	
25360	迂回之阵	
25361	荆棘之阵	
25362	从天而降的圣光，是救赎，亦或是裁决	
25363	从天而降的圣光，是救赎，亦或是裁决	
25364	从天而降的圣光，是救赎，亦或是裁决	
25365	从天而降的圣光，是救赎，亦或是裁决	
25366	从天而降的圣光，是救赎，亦或是裁决	
25367	从天而降的圣光，是救赎，亦或是裁决	
25368	从天而降的圣光，是救赎，亦或是裁决	
25369	从天而降的圣光，是救赎，亦或是裁决	
25370	从天而降的圣光，是救赎，亦或是裁决	
25371	从天而降的圣光，是救赎，亦或是裁决	
25372	从天而降的圣光，是救赎，亦或是裁决	
25373	从天而降的圣光，是救赎，亦或是裁决	
25374	从天而降的圣光，是救赎，亦或是裁决	
25375	从天而降的圣光，是救赎，亦或是裁决	
25376	从天而降的圣光，是救赎，亦或是裁决	
25377	从天而降的圣光，是救赎，亦或是裁决	
25378	倒计时结束后，关卡失败	
25379	尽快通过这里！	
25380	使用崩坏收集器击杀【文学娘】	
25381	用崩坏收集器击杀指定数量的目标敌人后，即关卡胜利	
25382	拥有【结晶】技能的敌人才是目标哦~	
25383	你已经学会了吧，剩下的交给你了	
25384	用崩坏收集器触发零时魔法	
25385	前往王子的宫殿	
25386	使用崩坏收集器击杀【文学娘】	
25387	击杀魔法鼠可以获得水晶石	
25388	水晶石可以使崩坏收集器的下一次攻击范围大幅提升	
25389	穿过魔法的森林	
25390	使用崩坏收集器击杀【虎纹企鹅娘】	
25391	使用崩坏收集器击杀【改装巨锤机娘】	
25392	使用崩坏收集器击杀【锁链娘】	
25393	最美的魔法舞会	
25394	零时魔法	
25395	没礼貌的大姐	
25396	讨人厌的二姐	
25397	继母特曼尼夫人	
25398	肥胖的魔法鼠	
25399	用崩坏收集器击杀高阶精英，会触发零时魔法	
25400	深情的王子	
25401	古怪的仙女教母	
25402	使用崩坏收集器击杀【武士机娘】	
25403	崩坏收集器拥有子弹上限100	
25404	普通武器误杀【文学娘】是无法计数的！	
25405	在时间结束前击杀BOSS！	
25406	BOSS的血条下面拥有减伤槽	
25407	受伤会增加减伤值，BOSS受到的伤害就会越少	
25408	注意，【章鱼娘】分裂的小章鱼娘不是目标敌人	
25409	尼禄不喜欢你的角色扮演	
25410	希罗对雷莉发出了警告	
25411	正面惊醒的话，隐秘值会下降哦~	
25412	靠近红眼骑士会引起警戒，再靠近的话会惊醒它哦~	
25413	隐秘值为零时，会召唤强力敌人，一定要注意哦~	
25414	【昏睡香水】可在短时间内使骑士沉睡且不会被惊醒	
25415	一定要注意带有特殊名字的骑士哦！	
25416	谜题III	
25417	谜题IV	
25418	孤岛	
25419	重逢	
25420	乱局	
25421	深潜	
25422	鱼群	
25423	漩涡	
25424	蒸腾	
25425	荆棘	
25426	败退	
25427	怒吼	
25428	谎言	
25429	彷徨	
25430	抉择	
25431	噩兆	
25432	业谎	
25433	遗迹	
25434	复苏	
25435	迦娜	
25436	心海	
25437	梦主	
25438	看似平静的孤岛，酝酿着战争的风暴 	
25439	看似平静的孤岛，酝酿着战争的风暴 	
25440	看似平静的孤岛，酝酿着战争的风暴 	
25441	深不见底的海底，埋藏着文明的真相	
25442	深不见底的海底，埋藏着文明的真相	
25443	深不见底的海底，埋藏着文明的真相	
25444	看似平静的孤岛，酝酿着战争的风暴 	
25445	看似平静的孤岛，酝酿着战争的风暴 	
25446	看似平静的孤岛，酝酿着战争的风暴 	
25447	深不见底的海底，埋藏着文明的真相	
25448	深不见底的海底，埋藏着文明的谎言	
25449	深不见底的海底，埋藏着文明的真相	
25450	深不见底的海底，埋藏着文明的真相	
25451	深不见底的海底，埋藏着文明的真相	
25452	深不见底的海底，埋藏着文明的谎言	
25453	它缓缓地驱动着身体，四处涌动着暗流	
25454	它缓缓地驱动着身体，四处涌动着暗流	
25455	她于巨大的漩涡上漂浮着，周身是不可名状的触须	
25456	一切，沉于虚无之中	
25457	前行，并心怀希望吧	
25458	派遣	
25459	寻觅	
25460	拒绝	
25461	迷失	
25462	破碎	
25463	呼唤	
25464	启程	
25465	期待	
25466	冒险	
25467	探索	
25468	困难	
25469	遭遇	
25470	险阻	
25471	脱出	
25472	劫后	
25473	抱怨	
25474	重整	
25475	再起	
25476	全力以赴的使命，在恐惧下化作梦魇缠绕你身。	
25477	奇妙的大冒险总是会让人期待，特别是在最开始的时候。	
25478	虽说如此，但是在冒险途中遇上危机的时候可真是笑不出来。	
25479	嘴上说着再也不去了，但是过后又会再次踏上冒险的征途。	
25480		
25481	25480是故意的空格，谁把它填上我和谁打架	
25482	需求计划	
25483	风险分析	
25484	软件需求	
25485	开发计划	
25486	产品设计	
25487	构建原型	
25488	设计验证	
25489	编码	
25490	单元测试	
25491	组装测试	
25492	验收测试	
25493	安装维护	
25494	发现问题	
25495	尝试修复	
25496	束手无策	
25497	回炉重造	
25498	Requirements Plan	
25499	Risk Analysis	
25500	Requirement Engineering	
25501	Development Plan	
25502	Product design	
25503	Prototype design	
25504	Design Validation	
25505	Coding	
25506	Unit Testing	
25507	Assemble Testing	
25508	Acceptance Testing	
25509	Operation and Maintenance	
25510	ʡвуєѕжзʨɩѪыќѭЮПѰЁВʣɤʥʦʧ	
25511	O_O	
25512	>_<|||	
25513	(╯°Д°)╯（┻━┻	
25514	感到不适的话，可以关闭高清画质屏蔽眼球哦~	
25515	返航	
25516	追迹	
25517	交锋	
25518	突入	
25519	压制	
25520	受俘	
25521	末世	
25522	光斑	
25523	独行	
25524	迷失	
25525	悔悟	
25526	觉醒	
25527	暗杀	
25528	必杀	
25529	瞬杀	
25530	皆杀	
25531	真理的门扉一直在我的眼前，但我却一直没有发现。	
25532	真理的门扉一直在我的眼前，但我却一直没有发现。	
25533	真理的门扉一直在我的眼前，但我却一直没有发现。	
25534	在幽深灰暗的角落，潜藏着危险的伏击	
25535	崩裂	
25536	追忆	
25537	回响	
25538	交鸣	
25539	惊觉	
25540	再会	
25541	残留	
25542	金石	
25543	群攻	
25544	铁壁	
25545	转机	
25546	末路	
25547	无伤	
25548	无感	
25549	无情	
25550	无心	
25551	从云层之中穿透而出的阳光，或许是洒向人间的希望	
25552	从云层之中穿透而出的阳光，或许是洒向人间的希望	
25553	从云层之中穿透而出的阳光，或许是洒向人间的希望	
25554	从云层之中穿透而出的阳光，或许是洒向人间的希望	
25555	被偷袭#1次后会扣分哦~	
25556	构造物拥有电、火、冰、能量四种形态	
25557	激活后可以造成不同效果的真实伤害	
25558	交锋	
25559	无畏	
25560	流言	
25561	从容	
25562	劝和	
25563	止戈	
25564	脱险	
25565	疑虑	
25566	惊情	
25567	急转	
25568	掌控	
25569	困兽	
25570	EX-1	
25571	EX-2	
25572	EX-3	
25573	EX-4	
25574	绝望，不仅仅只是希望破碎之后的残像。	
25575	暗夜中透露的微光，是迈向明天的辉光	
25576	暗夜中透露的微光，是迈向明天的辉光	
25577	暗夜中透露的微光，是迈向明天的辉光	
25578	e4e5	
25579	Nf3	
25580	d6	
25581	Bc4	
25582	Bg4	
25583	Nc3	
25584	Nc6	
25585	Nxe5	
25586	Bxd1	
25587	Bxf7+	
25588	Ke7	
25589	Nd5#	
25590	Ex-1	
25591	Ex-2	
25592	Ex-3	
25593	Ex-4	
25594	在绝望的困境之中，踏出胜利的那一步	
25595	在绝望的困境之中，踏出胜利的那一步	
25596	在绝望的困境之中，踏出胜利的那一步	
25597	在绝望的困境之中，踏出胜利的那一步	
25598	被激光击中过多次后会开始扣分哦~~	
25599	兵神·中级	
25600	兵神·高级	
25601	兵神·超级	
25602	兵神	
25603	切换芙洛拉可以更高效地击杀棋子哦~	
25604	梦醒	
25605	离去	
25606	踏入	
25607	寻找	
25608	破碎	
25609	遭遇	
25610	苦痛	
25611	逃离	
25612	恐惧	
25613	叹息	
25614	回忆	
25615	终局	
25616	EX-1	
25617	EX-2	
25618	EX-3	
25619	EX-4	
25620	将水晶鞋遗落在城堡的灰姑娘，会等来她的王子吗？	
25621	再临之所	
25622	极光之地	
25623	遗留之言	
25624	荆棘之城	
25625	未明之书	
25626	继承之志	
25627	东方之人	
25628	苦痛之病	
25629	漆黑之昔	
25630	燃烧之羽	
25631	赤焰之忆	
25632	希望之光	
25633	EX-1	
25634	EX-2	
25635	EX-3	
25636	EX-4	
25637	黑色绝望中燃烧的赤焰，带来光明也渴求希望	
25638	锋芒	
25639	不屈	
25640	势弱	
25641	谋划	
25642	呼唤	
25643	策尽	
25644	转机	
25645	撤退	
25646	牵扯	
25647	决意	
25648	领袖	
25649	阻绝	
25650	EX-1	
25651	EX-2	
25652	EX-3	
25653	EX-4	
25654	这场战斗早已无关是非对错，被期待的只有最后的结果。	
25655	胜利的战旗随风飘扬，迎接再度降临的曙光。	
25656	有熊出没	
25657	熊才大略	
25658	熊姿英发	
25659	熊飞突进	
25660	胆大心熊	
25661	熊霸天下	
25662	熊师百万	
25663	乱世枭熊	
25664	群熊逐鹿	
25665	发奋为熊	
25666	材熊德茂	
25667	盖世英熊	
25668	无限搏斗	
25669	无限试炼	
25670	无限战争	
25671	无限武装	
25672	无限进化	
25673	无限曙光	
25674	EX-1	
25675	EX-2	
25676	EX-3	
25677	EX-4	
25678	在没有尽头的战斗中，只有胜利才能看到前行的曙光！嘎哦！	
25679	她集结了熊的力量于一身，舍弃了一切去战斗。	
25680	需要对应装备技能等级达到2	
25681	需要对应装备技能等级达到4	
25682	需要对应装备技能等级达到6	
25683	需要对应装备技能等级达到8	
25684	库玛会根据你的血量百分比获得属性强化	
25685	你的血量太低了，小心库玛的近身技能	
25686	光墙是可以推动的哦	
25687	如果被光墙卡住无法移动将会受到伤害	
25688	来试试把光墙推回去再击杀敌人吧	
25689	不错，看来你已经掌握了	
25690	有时候光墙很难被推动，赶快逃离这里	
25691	冲鸭！！！	
25692	破败神社	
25693	异像景色	
25694	心向之所	
25695	伪造之地	
25696	美梦幻境	
25697	噩梦实境	
25698	只沉浸在虚假美梦中的话，又由谁来拯救噩梦般的现实呢？	
25699	传闻	
25700	祈愿	
25701	降临	
25702	神明	
25703	日常	
25704	和平	
25705	欢笑	
25706	美好	
25707	虚假	
25708	美梦	
25709	破碎	
25710	现状	
25711	神明所想回应的，是寻求幸福的愿望。	
25712	那些渴求已久的幻像，只有在退避一切后出现。	
25713	真实，是于美梦中沉沦，还是在名为现实的噩梦中挣扎。	
25714	迷幻前奏	
25715	扑克变法	
25716	迷离白鸽	
25717	魔术之友	
25718	预设舞台	
25719	剧场预演	
25720	正剧开演	
25721	灼热舞台	
25722	帽子戏法	
25723	箱中谜影	
25724	大变活人	
25725	魔幻终幕	
25726	EX-1	
25727	EX-2	
25728	EX-3	
25729	EX-4	
25730	看见的越多，知道得越少……欢迎来到魔幻剧场。	
25731	看见的越多，知道得越少……欢迎来到魔幻剧场。	
25732	在剧场中，攻击力会受到观众的热情值影响	
25733	在所有闯关关卡中，随意的使用武器、击杀敌人会降低热情值	
25734	热情值过低将难以造成伤害，不使用武器、静止不动可以提高	
25735	掌握基础规则，维持更高的热情值，可以提高关卡评分	
25736	按照每一关中观众们的要求击杀敌人，可以更快提高热情值	
25737	接下来是期待已久的【近战】武器演出环节	
25738	接下来是期待已久的【远距离】击杀演出环节	
25739	接下来是期待已久的【投掷】武器演出环节	
25740	接下来是期待已久的【毒】伤害演出环节	
25741	接下来是期待已久的【RPG】武器演出环节	
25742	接下来是期待已久的【放置】武器演出环节	
25743	接下来是期待已久的【霰弹】武器演出环节	
25744	接下来是期待已久的【火焰】伤害演出环节	
25745	接下来是期待已久的【闪电】伤害演出环节	
